,Date Local,County Code,State Code,Site Num,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
74092,2015-06-02,25,6.0,5.0,3.66087,7.9,5.0,7.0,0.048167,0.058,10.0,61.0,0.09937850000000001,0.15,8.0,0.0,0.1116085,0.1365,2.5,1.25
74106,2015-06-03,25,6.0,5.0,2.682609,4.0,5.0,4.0,0.054291999999999986,0.067,11.0,90.0,0.126708,0.2,13.5,0.25,0.1094785,0.1205,7.0,1.5
74120,2015-06-04,25,6.0,5.0,5.282609,27.2,6.0,25.0,0.05425,0.064,7.0,80.0,0.29658399999999996,1.4500000000000002,7.0,2.25,0.14761950000000001,0.34299999999999997,5.5,2.25
74134,2015-06-05,25,6.0,5.0,4.56087,13.5,5.0,12.0,0.055958,0.07200000000000001,10.0,105.0,0.331677,1.2,16.0,1.0,0.14572849999999998,0.2485,5.0,2.25
74148,2015-06-06,25,6.0,5.0,9.708696,35.1,21.0,33.0,0.05625,0.081,11.0,136.0,0.776087,2.15,20.0,2.5,0.2206955,0.5115000000000001,21.0,5.0
74162,2015-06-07,25,6.0,5.0,11.747826,44.9,23.0,42.0,0.047458,0.079,10.0,129.0,1.0711179999999998,2.4499999999999997,19.0,2.25,0.2551595,0.602,11.5,5.0
74176,2015-06-08,25,6.0,5.0,18.204348,37.3,6.0,35.0,0.037583,0.07,8.0,100.0,2.2838505,4.5,7.0,5.25,0.3599315,0.6635,1.5,5.75
74190,2015-06-09,25,6.0,5.0,6.313043,14.1,0.0,13.0,0.023375,0.033,4.0,31.0,0.27857149999999997,0.75,1.0,0.25,0.18173899999999998,0.27249999999999996,11.5,3.0
74204,2015-06-10,25,6.0,5.0,6.6391300000000015,21.3,6.0,20.0,0.039333,0.056,10.0,54.0,0.056211000000000004,0.15,6.5,0.25,0.19190200000000002,0.479,5.0,3.0
74218,2015-06-11,25,6.0,5.0,3.930435,11.8,5.0,10.0,0.051,0.067,10.0,90.0,0.06118,0.1,7.0,0.25,0.1348445,0.258,5.0,2.25
74232,2015-06-12,25,6.0,5.0,13.417391,27.6,21.0,25.0,0.039833,0.07,9.0,100.0,1.5335405,4.15,12.5,5.5,0.2737535,0.44799999999999995,15.5,4.5
74245,2015-06-13,25,6.0,5.0,10.717391,17.3,5.0,16.0,0.038542,0.061,9.0,71.0,0.704348,1.1,11.0,1.0,0.232373,0.373,0.0,5.0
74258,2015-06-14,25,6.0,5.0,10.595652,22.9,20.0,21.0,0.0345,0.059,9.0,64.0,1.6068324999999999,4.15,10.0,4.75,0.2078915,0.2825,10.5,2.75
74271,2015-06-15,25,6.0,5.0,15.986957,32.5,21.0,30.0,0.035958,0.07,9.0,100.0,1.9046585,5.05,13.5,6.75,0.303873,0.5435000000000001,9.0,5.25
74284,2015-06-16,25,6.0,5.0,12.126087,23.8,22.0,22.0,0.03,0.05,9.0,46.0,1.4242235,3.25,12.0,3.0,0.25082250000000006,0.43050000000000005,4.0,3.5
74297,2015-06-17,25,6.0,5.0,11.178261,24.0,7.0,23.0,0.043542,0.069,9.0,97.0,1.848758,6.050000000000001,13.0,8.25,0.2510835,0.46099999999999997,8.5,4.5
74311,2015-06-18,25,6.0,5.0,11.017391,39.4,7.0,37.0,0.056458,0.073,9.0,108.0,0.9624219999999999,3.0,7.5,3.0,0.263855,0.7145,6.5,5.25
74325,2015-06-19,25,6.0,5.0,13.369565,61.5,6.0,58.0,0.047167,0.07400000000000001,10.0,112.0,0.9481364999999999,4.2,8.0,4.75,0.298663,0.946,7.5,6.0
74339,2015-06-20,25,6.0,5.0,12.243478,23.2,0.0,22.0,0.027875,0.048,9.0,44.0,1.8863355,4.9,11.0,5.25,0.1915685,0.403,0.0,2.75
74352,2015-06-21,25,6.0,5.0,8.104348,27.6,22.0,25.0,0.035292000000000004,0.063,9.0,77.0,1.3695650000000001,3.1,13.5,3.0,0.1889785,0.239,11.0,2.25
74365,2015-06-22,25,6.0,5.0,11.534783,24.5,20.0,23.0,0.031375,0.066,9.0,87.0,1.3127330000000001,2.75,13.0,3.25,0.2672355,0.4685,16.0,5.25
74378,2015-06-23,25,6.0,5.0,9.030435,19.4,5.0,18.0,0.043625,0.067,11.0,90.0,1.0388199999999999,3.5,10.0,4.75,0.23212700000000003,0.3715,3.0,3.75
74391,2015-06-24,25,6.0,5.0,14.360870000000002,26.9,21.0,25.0,0.031833,0.064,9.0,80.0,1.268323,2.6,7.0,3.0,0.2679095,0.478,5.0,3.0
74404,2015-06-25,25,6.0,5.0,9.673913,21.6,21.0,20.0,0.028208,0.05,10.0,46.0,1.622671,3.15,16.0,3.0,0.2582355,0.35250000000000004,10.0,3.0
74417,2015-06-26,25,6.0,5.0,7.3173910000000015,16.7,20.0,15.0,0.032333,0.056,11.0,54.0,1.2947205000000002,2.6999999999999997,13.5,2.5,0.21617750000000002,0.34450000000000003,10.0,3.0
74430,2015-06-27,25,6.0,5.0,9.865217,33.5,20.0,31.0,0.032542,0.053,10.0,49.0,1.20559,2.45,16.0,2.5,0.22456500000000001,0.535,20.5,5.0
74443,2015-06-28,25,6.0,5.0,6.243478,18.6,23.0,17.0,0.034583,0.056,11.0,54.0,0.8869564999999999,3.3,13.5,3.0,0.185801,0.39049999999999996,11.5,4.25
74456,2015-06-29,25,6.0,5.0,12.226087,34.2,0.0,32.0,0.034875,0.055,10.0,51.0,0.934472,2.5,10.0,3.0,0.2880435,0.6539999999999999,3.5,5.25
74469,2015-06-30,25,6.0,5.0,8.456522,25.2,21.0,24.0,0.036917,0.052000000000000005,11.0,48.0,0.3742235,1.25,22.0,1.0,0.19854349999999998,0.326,10.5,2.25
74483,2015-07-01,25,6.0,5.0,11.056522,32.5,22.0,30.0,0.030083,0.044,8.0,41.0,0.3857145,0.95,22.5,0.75,0.212739,0.381,20.5,3.0
74497,2015-07-02,25,6.0,5.0,7.082609,24.6,7.0,23.0,0.041917,0.059,9.0,64.0,0.5201865,1.4000000000000001,7.5,0.75,0.210087,0.5095000000000001,6.5,5.0
74511,2015-07-03,25,6.0,5.0,9.795652,28.3,7.0,26.0,0.043042,0.064,10.0,80.0,1.985093,5.45,11.0,6.75,0.241384,0.5505,8.0,4.5
74525,2015-07-04,25,6.0,5.0,6.326087,17.0,7.0,16.0,0.031875,0.044,7.0,41.0,0.707143,2.25,10.5,2.5,0.1704205,0.28049999999999997,3.0,3.25
74539,2015-07-05,25,6.0,5.0,5.6826089999999985,12.2,21.0,11.0,0.026917,0.038,8.0,35.0,0.6568325,1.65,10.0,0.75,0.150801,0.22799999999999998,9.5,3.25
74553,2015-07-06,25,6.0,5.0,8.760869999999999,22.6,20.0,21.0,0.025333,0.044,10.0,41.0,1.16677,1.95,18.5,2.25,0.1986305,0.269,10.0,2.75
74567,2015-07-07,25,6.0,5.0,7.217391,20.0,6.0,19.0,0.04525,0.064,9.0,80.0,1.295652,2.9000000000000004,9.5,3.0,0.1817935,0.31,3.0,2.25
74581,2015-07-08,25,6.0,5.0,5.1173910000000005,22.5,7.0,21.0,0.036583,0.053,9.0,49.0,0.8580745000000001,3.6499999999999995,8.0,4.5,0.13564150000000003,0.2905,7.0,2.25
74595,2015-07-09,25,6.0,5.0,3.665217,10.8,5.0,9.0,0.032125,0.045,10.0,42.0,0.41801249999999995,1.3,14.0,0.75,0.12126850000000002,0.28700000000000003,7.0,2.25
74609,2015-07-10,25,6.0,5.0,3.208696,8.7,5.0,8.0,0.033375,0.044,12.0,41.0,0.065528,0.1,6.5,0.0,0.11343500000000001,0.1565,2.5,1.5
74623,2015-07-11,25,6.0,5.0,7.921739,20.6,19.0,19.0,0.026375,0.042,9.0,39.0,0.6913045,1.7000000000000002,16.5,2.25,0.202525,0.3765,20.5,3.0
74637,2015-07-12,25,6.0,5.0,6.169565,15.8,20.0,14.0,0.035833,0.053,10.0,49.0,1.478882,5.35,11.0,6.75,0.1933915,0.304,10.0,3.0
74651,2015-07-13,25,6.0,5.0,6.473913,21.6,6.0,20.0,0.042667,0.063,10.0,77.0,0.7102485,2.15,7.0,2.5,0.20367049999999998,0.41700000000000004,5.5,3.5
74665,2015-07-14,25,6.0,5.0,7.873913000000001,20.9,3.0,19.0,0.045917,0.075,9.0,115.0,0.5118015,1.05,2.5,0.75,0.2239095,0.49549999999999994,6.5,4.5
74679,2015-07-15,25,6.0,5.0,8.008696,25.5,6.0,24.0,0.029625,0.045,9.0,42.0,0.5413045000000001,1.45,7.0,1.0,0.17689149999999998,0.451,6.5,3.0
74693,2015-07-16,25,6.0,5.0,8.917391,21.1,6.0,20.0,0.032,0.056,10.0,54.0,0.7934785,1.5499999999999998,12.0,0.75,0.203214,0.41850000000000004,6.0,3.0
74707,2015-07-17,25,6.0,5.0,5.8695650000000015,12.7,17.0,11.0,0.01675,0.024,7.0,22.0,0.2900625,0.65,10.0,0.25,0.17321400000000003,0.258,3.0,2.75
74721,2015-07-18,25,6.0,5.0,6.191304,12.0,7.0,11.0,0.016375,0.024,8.0,22.0,0.20652150000000002,1.05,10.5,0.75,0.187163,0.2565,3.5,2.25
74735,2015-07-19,25,6.0,5.0,4.813043,11.3,20.0,10.0,0.021667,0.035,9.0,32.0,0.1568325,0.6,13.0,0.0,0.138355,0.27949999999999997,10.0,2.25
74749,2015-07-20,25,6.0,5.0,5.8608699999999985,16.5,5.0,15.0,0.035458,0.057,11.0,58.0,0.1403725,0.35000000000000003,14.0,0.25,0.130279,0.2735,2.5,2.25
74763,2015-07-21,25,6.0,5.0,6.743478,16.1,5.0,15.0,0.038167,0.058,9.0,61.0,0.4546585,2.0,16.0,2.5,0.157775,0.2695,4.0,2.75
74777,2015-07-22,25,6.0,5.0,5.686957,10.3,5.0,9.0,0.032833,0.055,11.0,51.0,0.3158385,1.5499999999999998,16.5,1.0,0.1448915,0.242,2.5,2.25
74791,2015-07-23,25,6.0,5.0,7.2913039999999985,12.7,9.0,11.0,0.029542,0.05,10.0,46.0,0.397826,0.8,14.5,1.0,0.17202499999999998,0.3960000000000001,7.0,2.75
74805,2015-07-24,25,6.0,5.0,5.2260870000000015,11.8,18.0,10.0,0.036000000000000004,0.057,12.0,58.0,0.126708,0.25,7.5,0.25,0.12392050000000002,0.21400000000000002,13.0,2.25
74819,2015-07-25,25,6.0,5.0,3.704348,10.0,6.0,9.0,0.041125,0.05,9.0,46.0,0.1015525,0.35,14.5,0.0,0.107388,0.1975,2.5,2.25
74832,2015-07-26,25,6.0,5.0,2.104348,3.2,19.0,3.0,0.045375,0.051,14.0,47.0,0.08136649999999998,0.15,10.0,0.0,0.09706500000000001,0.12,9.5,1.5
74845,2015-07-27,25,6.0,5.0,9.395652,36.1,6.0,34.0,0.046833,0.075,11.0,115.0,0.7813665,2.05,7.0,2.5,0.2322175,0.6955,6.0,4.5
74858,2015-07-28,25,6.0,5.0,7.978261,22.3,7.0,21.0,0.027542,0.045,9.0,42.0,0.943789,3.25,14.0,4.5,0.2098335,0.406,7.0,3.5
74872,2015-07-29,25,6.0,5.0,6.191304,16.7,20.0,15.0,0.022,0.032,9.0,30.0,0.411491,0.95,18.5,0.75,0.133326,0.239,9.5,2.75
74886,2015-07-30,25,6.0,5.0,7.165217,22.4,23.0,21.0,0.027667,0.042,11.0,39.0,0.5568325000000001,1.5499999999999998,10.0,2.25,0.18045300000000003,0.3595,6.5,3.0
74900,2015-07-31,25,6.0,5.0,5.0478260000000015,14.9,5.0,13.0,0.031167,0.044,8.0,41.0,0.060559,0.15,1.0,0.0,0.13049249999999998,0.256,11.5,2.25
74914,2015-08-01,25,6.0,5.0,7.33913,22.2,2.0,21.0,0.036583,0.052000000000000005,10.0,48.0,0.31024850000000004,0.7000000000000001,5.5,0.0,0.219348,0.5185,3.5,4.5
74928,2015-08-02,25,6.0,5.0,6.330435,17.0,6.0,16.0,0.032583,0.051,9.0,47.0,0.46335400000000004,1.25,16.0,0.75,0.1660945,0.325,3.0,2.25
74941,2015-08-03,25,6.0,5.0,7.8869570000000015,14.7,6.0,13.0,0.022958000000000003,0.045,9.0,42.0,1.3313665000000001,4.35,10.0,5.5,0.21176849999999997,0.43350000000000005,6.0,3.0
74955,2015-08-04,25,6.0,5.0,8.739130000000001,23.3,20.0,22.0,0.039042,0.071,9.0,101.0,1.362422,3.3500000000000005,19.0,4.5,0.23868499999999998,0.5245,6.5,4.5
74969,2015-08-05,25,6.0,5.0,8.891304,16.3,6.0,15.0,0.025542,0.041,9.0,38.0,1.3559005,2.9000000000000004,13.5,3.0,0.1849765,0.43100000000000005,6.5,3.0
74983,2015-08-06,25,6.0,5.0,6.9956520000000015,12.9,19.0,11.0,0.030864,0.043,9.0,40.0,0.3798135,1.5999999999999999,13.5,0.75,0.1746085,0.241,6.0,2.25
74997,2015-08-07,25,6.0,5.0,3.821739,12.5,5.0,11.0,0.039632,0.048,10.0,44.0,0.41366450000000005,1.75,11.5,2.25,0.1153875,0.42200000000000004,5.5,3.5
75011,2015-08-08,25,6.0,5.0,5.6173910000000005,18.7,9.0,17.0,0.037833,0.05,10.0,46.0,1.0739130000000001,5.1,13.0,6.75,0.13224249999999999,0.2695,9.0,2.25
75025,2015-08-09,25,6.0,5.0,6.608696000000001,18.9,3.0,17.0,0.026667000000000003,0.044,9.0,41.0,1.0711179999999998,2.9000000000000004,13.0,3.0,0.17704350000000002,0.437,5.5,3.0
75039,2015-08-10,25,6.0,5.0,7.778261,19.4,19.0,18.0,0.023792,0.042,10.0,39.0,1.4931675,2.95,20.0,3.25,0.177942,0.3105,12.5,2.25
75053,2015-08-11,25,6.0,5.0,8.4,20.6,7.0,19.0,0.024542,0.039,9.0,36.0,1.143789,3.8,10.5,4.5,0.24383349999999998,0.47850000000000004,8.5,4.5
75067,2015-08-12,25,6.0,5.0,9.278261,25.6,21.0,24.0,0.024917,0.047,10.0,44.0,0.8201865,1.6,22.5,0.75,0.22231500000000004,0.41150000000000003,21.0,3.0
75081,2015-08-13,25,6.0,5.0,10.1,23.9,7.0,22.0,0.03775,0.056,9.0,54.0,1.847205,5.5,10.5,6.75,0.31027150000000003,0.6145,7.0,5.0
75095,2015-08-14,25,6.0,5.0,10.426087,21.3,6.0,20.0,0.041,0.068,9.0,93.0,1.2329195,2.9,9.5,3.0,0.23185850000000002,0.5425,7.0,4.5
75109,2015-08-15,25,6.0,5.0,8.186957000000001,27.0,6.0,25.0,0.043,0.068,9.0,93.0,1.3602485,4.0,8.0,4.5,0.244826,0.587,6.0,4.5
75123,2015-08-16,25,6.0,5.0,6.013043,16.9,21.0,15.0,0.025958,0.042,10.0,39.0,0.47049700000000005,1.5999999999999999,13.0,0.75,0.1646195,0.21600000000000003,9.5,3.0
75137,2015-08-17,25,6.0,5.0,7.878261,18.5,16.0,17.0,0.026958,0.053,8.0,49.0,0.53882,1.75,16.0,2.5,0.2049965,0.3215,20.5,3.5
75151,2015-08-18,25,6.0,5.0,8.356522,19.1,1.0,18.0,0.032917,0.053,9.0,49.0,0.5161495,1.35,10.5,1.0,0.198565,0.339,7.0,3.0
75165,2015-08-19,25,6.0,5.0,9.96087,20.4,21.0,19.0,0.028875,0.061,10.0,71.0,1.7273290000000001,5.95,10.0,6.75,0.25867399999999996,0.3855,13.5,3.0
75179,2015-08-20,25,6.0,5.0,6.752941000000001,11.9,21.0,10.0,0.016267,0.025,13.0,23.0,0.56,1.45,13.0,0.75,0.21887350000000003,0.315,3.5,2.75
75193,2015-08-21,25,6.0,5.0,6.872222,12.3,20.0,11.0,0.018579,0.03,10.0,28.0,0.3725,0.7000000000000001,16.0,0.0,0.20043149999999998,0.363,7.5,3.0
75207,2015-08-22,25,6.0,5.0,6.426087,11.0,19.0,10.0,0.028208,0.05,9.0,46.0,1.2357144999999998,3.5,14.0,3.0,0.18884800000000002,0.243,3.5,2.25
75221,2015-08-23,25,6.0,5.0,7.4695649999999985,18.3,19.0,17.0,0.028792,0.051,9.0,47.0,1.5478260000000001,4.95,14.0,5.25,0.1908045,0.22449999999999998,9.5,2.0
75235,2015-08-24,25,6.0,5.0,11.621739,27.0,20.0,25.0,0.022458,0.046,9.0,43.0,1.2673915,2.7,16.0,2.5,0.26781849999999996,0.5389999999999999,7.0,4.5
75249,2015-08-25,25,6.0,5.0,12.108696,31.3,21.0,29.0,0.02025,0.035,10.0,32.0,0.5906830000000001,1.55,1.0,0.75,0.27549650000000003,0.48149999999999993,10.5,4.5
75263,2015-08-26,25,6.0,5.0,12.091304,27.1,7.0,25.0,0.041417,0.065,10.0,84.0,1.9723604999999997,4.800000000000001,13.0,5.25,0.281087,0.499,3.5,4.5
75277,2015-08-27,25,6.0,5.0,13.93913,42.3,7.0,40.0,0.033,0.063,9.0,77.0,1.587578,3.75,7.5,4.5,0.325935,0.9335,8.5,6.75
75291,2015-08-28,25,6.0,5.0,10.652174,22.8,0.0,21.0,0.040708,0.061,9.0,71.0,1.6636644999999999,3.55,16.0,3.0,0.2382425,0.492,8.5,5.0
75305,2015-08-29,25,6.0,5.0,8.352174,29.5,6.0,27.0,0.037708,0.057,8.0,58.0,1.3493785,4.35,10.0,5.25,0.19893149999999998,0.537,7.5,5.0
75318,2015-08-30,25,6.0,5.0,4.586957,16.2,6.0,15.0,0.02325,0.038,9.0,35.0,0.3173915,2.25,7.5,2.5,0.122801,0.3025,6.0,2.25
75332,2015-08-31,25,6.0,5.0,6.926087,20.7,6.0,19.0,0.029083,0.047,11.0,44.0,0.5568325000000001,1.4,7.0,0.75,0.175029,0.562,6.0,3.0
75346,2015-09-01,25,6.0,5.0,7.034783,18.0,18.0,17.0,0.023833,0.033,9.0,31.0,0.653106,1.6,13.5,0.75,0.16950349999999997,0.256,6.5,2.25
75360,2015-09-02,25,6.0,5.0,6.921739,16.7,6.0,15.0,0.028208,0.045,9.0,42.0,0.5847825,1.2000000000000002,10.0,0.75,0.1860725,0.398,6.5,3.0
75374,2015-09-03,25,6.0,5.0,6.66087,21.2,7.0,20.0,0.028917,0.044,11.0,41.0,0.504348,1.35,7.5,2.5,0.1935945,0.5585,8.5,5.0
75388,2015-09-04,25,6.0,5.0,6.704348,16.8,7.0,15.0,0.024583,0.037000000000000005,8.0,34.0,0.5863635,1.8499999999999999,14.0,2.25,0.1746085,0.3,5.0,2.75
75402,2015-09-05,25,6.0,5.0,6.543478,13.4,7.0,12.0,0.019083000000000003,0.031,9.0,29.0,0.4431675,1.05,12.5,0.75,0.1514565,0.2575,3.5,2.25
75416,2015-09-06,25,6.0,5.0,5.326087,12.8,20.0,11.0,0.020833,0.034,8.0,31.0,0.9242235,3.2,13.5,3.0,0.1523405,0.2525,3.0,2.25
75429,2015-09-07,25,6.0,5.0,4.065217,14.3,6.0,13.0,0.026083,0.034,9.0,31.0,0.2431675,0.8,14.0,0.25,0.11984800000000001,0.29000000000000004,6.0,2.25
75442,2015-09-08,25,6.0,5.0,6.6739130000000015,14.7,5.0,13.0,0.0345,0.05,8.0,46.0,0.511491,2.4,14.0,6.5,0.14138050000000002,0.361,5.0,3.0
75454,2015-09-09,25,6.0,5.0,14.022727,23.7,8.0,22.0,0.019833,0.034,10.0,31.0,1.0204545,3.05,16.0,3.0,0.2865,0.5515,9.0,6.0
75466,2015-09-10,25,6.0,5.0,14.936364,29.2,20.0,27.0,0.021542,0.037000000000000005,8.0,34.0,0.95303,1.7,13.5,0.75,0.2355455,0.3785,10.0,2.75
75478,2015-09-11,25,6.0,5.0,13.526087,28.7,7.0,26.0,0.025917000000000003,0.052000000000000005,9.0,48.0,1.6251550000000001,4.65,13.0,5.25,0.317315,0.746,14.0,5.75
75491,2015-09-12,25,6.0,5.0,9.8,23.2,22.0,22.0,0.017208,0.031,9.0,29.0,0.525155,1.45,23.0,0.75,0.2326665,0.489,11.5,5.0
75504,2015-09-13,25,6.0,5.0,6.034783,16.6,0.0,15.0,0.034833,0.059,8.0,64.0,0.53882,2.05,14.0,2.25,0.18203999999999998,0.36550000000000005,1.0,4.25
75516,2015-09-14,25,6.0,5.0,4.5956519999999985,9.5,7.0,8.0,0.021792,0.034,9.0,31.0,0.2841615,1.95,13.0,2.5,0.1446555,0.331,8.5,2.75
75529,2015-09-15,25,6.0,5.0,5.178261,15.8,7.0,14.0,0.0155,0.024,9.0,22.0,0.7049690000000001,2.7,9.0,3.0,0.17073550000000004,0.6074999999999999,7.5,4.5
75543,2015-09-16,25,6.0,5.0,3.865217,8.2,5.0,8.0,0.030833,0.047,12.0,44.0,0.190683,0.8500000000000001,13.5,0.25,0.107826,0.1875,3.0,1.5
75557,2015-09-17,25,6.0,5.0,9.795652,26.0,20.0,25.0,0.034458,0.053,10.0,49.0,0.1496895,0.44999999999999996,20.0,0.25,0.161913,0.3175,5.5,2.75
75571,2015-09-18,25,6.0,5.0,13.443478,26.6,23.0,25.0,0.039958,0.064,9.0,80.0,0.7913045000000001,1.3499999999999999,13.5,1.0,0.26154350000000004,0.5725,20.5,5.0
75585,2015-09-19,25,6.0,5.0,10.247826,24.0,0.0,23.0,0.03675,0.069,9.0,97.0,0.9279219999999999,1.35,16.0,0.75,0.222779,0.44600000000000006,0.0,4.5
75599,2015-09-20,25,6.0,5.0,6.921739,20.7,19.0,19.0,0.021833,0.034,11.0,31.0,0.5186335,2.25,10.5,2.25,0.162634,0.29500000000000004,9.5,2.25
75613,2015-09-21,25,6.0,5.0,11.034783,19.4,21.0,18.0,0.01825,0.026,10.0,24.0,0.6223605,1.9000000000000001,16.5,2.25,0.22511599999999998,0.354,17.0,2.75
75627,2015-09-22,25,6.0,5.0,10.275,25.0,19.0,24.0,0.020824,0.044,11.0,41.0,0.6325000000000001,1.4,15.0,3.0,0.21467350000000002,0.42350000000000004,6.5,2.75
75640,2015-09-23,25,6.0,5.0,15.131579,39.6,20.0,37.0,0.043438,0.08199999999999999,9.0,140.0,0.7161109999999999,1.3,13.0,1.0,0.28786849999999997,0.6214999999999999,13.5,5.5
75653,2015-09-24,25,6.0,5.0,14.795652,38.7,20.0,36.0,0.034875,0.06,9.0,67.0,0.4496895,0.8,20.0,0.25,0.2917645,0.55,9.5,5.25
75666,2015-09-25,25,6.0,5.0,17.691304000000006,45.3,18.0,42.0,0.030458,0.058,9.0,61.0,0.665528,2.05,19.5,2.5,0.41195649999999995,1.1335,20.5,7.25
75679,2015-09-26,25,6.0,5.0,13.052174,31.8,20.0,29.0,0.030875,0.054000000000000006,9.0,50.0,0.6136645,1.9500000000000002,19.5,3.0,0.254826,0.5675,11.5,6.75
75692,2015-09-27,25,6.0,5.0,8.626087,22.9,20.0,21.0,0.021833,0.04,9.0,37.0,0.937267,4.1,11.0,4.5,0.1953915,0.3735,10.5,3.0
75705,2015-09-28,25,6.0,5.0,8.46087,22.7,7.0,21.0,0.0275,0.043,10.0,40.0,0.66677,2.85,11.0,3.25,0.2235,0.6445,6.5,4.5
75717,2015-09-29,25,6.0,5.0,13.426087,35.4,7.0,33.0,0.031792,0.053,9.0,49.0,0.8711179999999998,2.5,7.5,2.25,0.31288800000000005,0.923,7.5,6.0
75730,2015-09-30,25,6.0,5.0,16.291304,35.3,6.0,33.0,0.027083,0.057,8.0,58.0,1.4881984999999998,5.499999999999999,14.0,7.75,0.372714,1.026,14.5,5.75
75742,2015-10-01,25,6.0,5.0,7.752174,28.0,7.0,26.0,0.027833,0.04,9.0,37.0,0.5863355,2.15,8.0,2.25,0.274862,0.8695,3.5,5.75
75754,2015-10-02,25,6.0,5.0,5.83913,25.6,18.0,24.0,0.036083,0.045,9.0,42.0,0.192857,0.8,13.0,0.75,0.13187300000000002,0.3045,19.0,2.0
75766,2015-10-03,25,6.0,5.0,5.643478,12.1,5.0,11.0,0.036042000000000005,0.048,9.0,44.0,0.077019,0.15,8.0,0.0,0.156942,0.22649999999999998,2.5,2.0
75778,2015-10-04,25,6.0,5.0,3.034783,7.0,8.0,7.0,0.036583,0.046,10.0,43.0,0.08354049999999999,0.35,8.0,0.0,0.11001849999999999,0.198,4.0,2.0
75790,2015-10-05,25,6.0,5.0,3.072727,7.9,13.0,7.0,0.041292,0.047,9.0,44.0,0.0475155,0.25,13.5,0.25,0.10770450000000001,0.16799999999999998,6.5,1.5
75802,2015-10-06,25,6.0,5.0,8.934783,32.7,20.0,30.0,0.034625,0.052000000000000005,10.0,48.0,0.056211000000000004,0.15,15.0,0.75,0.159362,0.434,20.0,3.75
75815,2015-10-07,25,6.0,5.0,16.063636,40.9,20.0,38.0,0.03025,0.051,9.0,47.0,0.3618015,1.4000000000000001,22.0,1.0,0.30963399999999996,1.0065,22.0,7.5
75827,2015-10-08,25,6.0,5.0,10.486957,30.7,20.0,28.0,0.032708,0.049,9.0,45.0,0.126708,0.25,10.0,0.0,0.21890199999999999,0.5965,10.0,6.75
75839,2015-10-09,25,6.0,5.0,13.182609,47.1,7.0,44.0,0.029458,0.047,9.0,44.0,0.3496895,2.35,7.5,2.25,0.3093585,1.1635,7.5,6.0
75851,2015-10-10,25,6.0,5.0,14.913043,30.9,19.0,28.0,0.022292,0.046,9.0,43.0,0.5021739999999999,1.1,21.0,0.75,0.3103515,0.729,22.5,6.0
75862,2015-10-11,25,6.0,5.0,11.430435,32.9,19.0,30.0,0.024333,0.049,10.0,45.0,1.3335405,2.65,10.0,2.25,0.288964,0.613,3.0,6.0
75873,2015-10-12,25,6.0,5.0,16.578260999999998,36.6,10.0,34.0,0.016708,0.036000000000000004,10.0,33.0,0.9546585,1.65,13.0,1.0,0.346627,0.6605,10.0,5.25
75884,2015-10-13,25,6.0,5.0,12.447826,24.6,18.0,23.0,0.015667,0.028,9.0,26.0,0.736646,1.5999999999999999,19.0,1.5,0.30479,0.5425,7.5,5.5
75896,2015-10-14,25,6.0,5.0,9.169565,21.3,6.0,20.0,0.024792,0.038,9.0,35.0,0.3223605,0.65,16.0,0.25,0.26017049999999997,0.6725,4.5,4.5
75908,2015-10-15,25,6.0,5.0,5.878261,10.5,17.0,9.0,0.022542,0.031,9.0,29.0,0.08136649999999998,0.25,19.0,0.25,0.1314565,0.22449999999999998,8.5,2.25
75921,2015-10-16,25,6.0,5.0,5.891304,14.6,19.0,13.0,0.022625,0.034,10.0,31.0,0.32515499999999997,0.8999999999999999,10.0,1.0,0.113366,0.21949999999999997,20.0,2.75
75934,2015-10-17,25,6.0,5.0,5.204348,9.1,21.0,8.0,0.026875,0.039,10.0,36.0,0.06118,0.5,13.5,0.0,0.11354,0.20600000000000002,3.5,2.75
75947,2015-10-18,25,6.0,5.0,3.969565,10.2,0.0,9.0,0.029833,0.038,10.0,35.0,0.0360245,0.15,10.0,0.0,0.122786,0.22849999999999998,5.5,2.0
75959,2015-10-19,25,6.0,5.0,2.873913,7.3,16.0,7.0,0.03925,0.045,8.0,42.0,0.002174,0.05,8.5,0.0,0.1094775,0.132,8.0,1.25
75971,2015-10-20,25,6.0,5.0,4.569565,13.6,19.0,12.0,0.039083,0.05,9.0,46.0,0.12950299999999998,0.55,13.5,0.25,0.1250725,0.22049999999999997,19.0,2.75
75984,2015-10-21,25,6.0,5.0,17.104348,42.8,19.0,40.0,0.021417,0.044,9.0,41.0,0.4158385,1.45,19.5,1.5,0.3763915,1.0750000000000002,21.0,8.0
75997,2015-10-22,25,6.0,5.0,18.291304,37.9,18.0,35.0,0.025333,0.044,9.0,41.0,0.609091,1.35,8.0,1.0,0.484029,1.107,3.5,7.5
76010,2015-10-23,25,6.0,5.0,12.186957,34.9,20.0,32.0,0.031292,0.051,9.0,47.0,0.2130435,0.44999999999999996,7.5,0.0,0.343225,1.1095,20.5,6.75
