,Date Local,County Code,State Code,Site Num,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
65051,2013-08-04,13,6.0,669.3333333333334,3.666666333333333,11.066666666666665,13.0,10.333333333333334,0.025097333333333333,0.03200000000000001,6.333333333333333,29.0,0.5475484999999999,1.2333333333333334,15.0,0.8333333333333334,0.26231883333333333,0.2666666666666667,0.0,2.9166666666666665
65063,2013-08-05,13,6.0,669.3333333333334,4.791304666666666,9.633333333333333,19.666666666666668,8.333333333333334,0.025416333333333332,0.03200000000000001,10.333333333333334,29.0,0.5449935,1.1666666666666667,17.666666666666668,0.9166666666666666,0.23475250000000003,0.2666666666666667,2.0,3.25
65075,2013-08-06,13,6.0,669.3333333333334,4.108116000000002,6.566666666666666,7.333333333333333,6.0,0.021694333333333333,0.02566666666666667,10.0,23.0,0.5759596666666668,1.6666666666666667,12.166666666666666,1.8333333333333337,0.21888900000000003,0.23333333333333336,0.0,2.9166666666666665
65087,2013-08-07,13,6.0,669.3333333333334,3.162319,5.566666666666667,9.333333333333334,4.666666666666667,0.014333333333333337,0.018000000000000002,2.3333333333333335,16.333333333333332,0.44318183333333333,0.75,12.833333333333334,0.5833333333333334,0.20431766666666662,0.25,2.8333333333333335,2.583333333333333
65099,2013-08-08,13,6.0,669.3333333333334,4.136232333333333,7.699999999999998,15.0,7.333333333333333,0.016014000000000004,0.021999999999999995,16.0,20.0,0.31540399999999996,0.6833333333333332,12.833333333333334,0.6666666666666666,0.2064311666666666,0.23333333333333336,4.333333333333333,3.0
65112,2013-08-09,13,6.0,669.3333333333334,4.1652173333333335,7.5666666666666655,14.0,7.0,0.016889000000000005,0.022666666666666672,10.0,20.666666666666668,0.39350650000000004,1.366666666666667,16.833333333333332,1.9166666666666663,0.2220106666666667,0.2833333333333334,9.0,3.9166666666666665
65126,2013-08-10,13,6.0,669.3333333333334,3.6521736666666675,7.633333333333333,20.0,7.0,0.01756933333333333,0.023000000000000003,9.0,20.666666666666668,0.5183983333333333,1.2166666666666668,14.666666666666666,1.25,0.21911233333333333,0.25,2.3333333333333335,2.333333333333333
65140,2013-08-11,13,6.0,669.3333333333334,3.1159420000000004,6.733333333333334,13.0,6.333333333333333,0.021014,0.02933333333333334,13.0,26.666666666666668,0.3112555000000001,0.6666666666666666,12.0,0.8333333333333334,0.2397343333333334,0.2666666666666668,5.666666666666667,3.0
65154,2013-08-12,13,6.0,669.3333333333334,4.320290000000001,7.900000000000002,16.0,7.333333333333333,0.02347233333333333,0.03366666666666667,9.333333333333334,30.333333333333332,0.36103883333333336,0.6,10.666666666666666,0.7500000000000001,0.2219203333333333,0.26666666666666666,1.0,3.4166666666666665
65168,2013-08-13,13,6.0,669.3333333333334,6.633816333333335,11.933333333333335,13.333333333333334,10.333333333333334,0.025528000000000006,0.041,11.333333333333334,37.333333333333336,0.6912878333333334,1.8166666666666664,12.333333333333334,1.9166666666666667,0.23827316666666665,0.3,11.0,3.3333333333333335
65182,2013-08-14,13,6.0,669.3333333333334,5.817391333333333,9.333333333333334,15.333333333333334,8.666666666666666,0.01798633333333334,0.029666666666666675,6.333333333333333,27.0,0.534632,0.9500000000000002,11.333333333333334,0.7500000000000001,0.2666365,0.3,3.5,3.6666666666666665
65196,2013-08-15,13,6.0,669.3333333333334,4.589855333333333,8.233333333333333,15.0,7.333333333333333,0.010722333333333334,0.018666666666666668,9.333333333333334,16.666666666666668,0.4075756666666666,0.6166666666666666,14.0,0.8333333333333334,0.2836653333333334,0.3333333333333333,3.8333333333333335,3.5
65210,2013-08-16,13,6.0,669.3333333333334,4.9716733333333325,10.33333333333333,15.666666666666666,8.666666666666666,0.014655333333333333,0.022333333333333334,13.333333333333334,20.333333333333332,0.48917733333333335,0.8666666666666666,10.666666666666666,1.0833333333333333,0.2562088333333334,0.3166666666666666,2.5,3.9166666666666665
65224,2013-08-17,13,6.0,669.3333333333334,4.9463766666666675,7.400000000000001,11.0,7.0,0.017694333333333333,0.02466666666666667,8.666666666666666,22.333333333333332,0.44707783333333323,0.8666666666666668,11.5,0.5833333333333333,0.2396135,0.2833333333333333,3.1666666666666665,2.8333333333333335
65238,2013-08-18,13,6.0,669.3333333333334,5.881159333333334,10.866666666666667,17.666666666666668,10.0,0.02577766666666667,0.042,10.333333333333334,39.0,0.9292208333333333,2.15,13.5,2.083333333333333,0.2511773333333333,0.3499999999999999,12.5,3.3333333333333335
65252,2013-08-19,13,6.0,669.3333333333334,7.534782333333332,14.93333333333333,7.0,13.333333333333334,0.029791666666666664,0.042666666666666665,10.333333333333334,39.666666666666664,1.4297621666666667,4.133333333333334,13.333333333333334,5.166666666666667,0.30274783333333327,0.38333333333333336,2.8333333333333335,4.333333333333333
65266,2013-08-20,13,6.0,669.3333333333334,4.610144666666668,8.1,6.0,7.333333333333333,0.02866666666666666,0.038000000000000006,9.666666666666666,34.666666666666664,0.8136364999999999,1.6333333333333335,3.6666666666666665,1.7333333333333336,0.2310386666666667,0.2833333333333333,2.1666666666666665,2.9333333333333336
65280,2013-08-21,13,6.0,669.3333333333334,4.2347823333333325,6.733333333333334,14.666666666666666,6.333333333333333,0.02566666666666666,0.03300000000000001,10.0,30.0,0.4742423333333334,1.1333333333333333,14.833333333333334,1.2333333333333334,0.2262981666666667,0.25,4.0,2.766666666666667
65294,2013-08-22,13,6.0,669.3333333333334,4.798550666666666,6.833333333333333,14.666666666666666,6.666666666666667,0.02343033333333333,0.02900000000000001,8.666666666666666,26.333333333333332,0.49747483333333326,1.5333333333333332,12.5,2.1666666666666665,0.24178733333333333,0.28333333333333327,3.1666666666666665,3.033333333333333
65308,2013-08-23,13,6.0,669.3333333333334,5.076811333333333,8.399999999999999,13.333333333333334,7.666666666666667,0.020263999999999994,0.028666666666666674,6.0,25.666666666666668,0.39274916666666665,0.7666666666666666,11.666666666666666,0.6666666666666666,0.2427233333333333,0.2833333333333334,6.833333333333333,3.033333333333333
65322,2013-08-24,13,6.0,669.3333333333334,3.536232,7.500000000000001,16.333333333333332,6.666666666666667,0.015722333333333338,0.023000000000000003,8.666666666666666,21.0,0.354762,0.5666666666666665,11.5,0.7666666666666666,0.229016,0.2833333333333333,4.166666666666667,3.033333333333333
65336,2013-08-25,13,6.0,669.3333333333334,2.823188666666667,6.333333333333332,14.333333333333334,5.666666666666667,0.018680666666666665,0.024333333333333332,13.333333333333334,22.0,0.5362553333333334,1.3833333333333335,14.166666666666666,1.2666666666666666,0.21410033333333334,0.25,0.0,3.0666666666666664
65350,2013-08-26,13,6.0,669.3333333333334,4.402898666666665,8.566666666666666,21.0,7.666666666666667,0.020000333333333335,0.027666666666666673,10.666666666666666,25.0,0.5291128333333334,1.0333333333333332,12.5,1.2333333333333336,0.21705900000000003,0.25000000000000006,5.833333333333333,2.966666666666667
65364,2013-08-27,13,6.0,669.3333333333334,5.660342666666668,11.866666666666665,4.666666666666667,10.333333333333334,0.019903,0.03133333333333334,9.0,28.333333333333332,0.5008296666666666,1.0666666666666669,11.0,0.9333333333333332,0.24204816666666665,0.3,3.1666666666666665,3.233333333333333
65378,2013-08-28,13,6.0,669.3333333333334,4.507246333333334,9.433333333333335,10.666666666666666,8.666666666666666,0.014236333333333337,0.021666666666666667,8.666666666666666,19.333333333333332,0.43690466666666666,0.7333333333333333,11.0,0.9666666666666667,0.25259650000000006,0.3,7.5,3.3333333333333335
65392,2013-08-29,13,6.0,669.3333333333334,4.827536333333334,9.733333333333334,21.333333333333332,8.666666666666666,0.011180333333333332,0.01966666666666667,9.333333333333334,17.666666666666668,0.4499999999999999,0.8166666666666665,13.166666666666666,0.4666666666666666,0.2575485,0.31666666666666665,7.5,4.066666666666666
65406,2013-08-30,13,6.0,669.3333333333334,6.671014333333333,12.0,20.0,10.666666666666666,0.014750000000000004,0.026000000000000006,10.0,24.0,0.7113636666666666,1.9333333333333336,12.166666666666666,1.966666666666667,0.30132850000000005,0.3499999999999999,3.3333333333333335,3.733333333333333
65420,2013-08-31,13,6.0,669.3333333333334,4.523188333333333,7.733333333333334,4.333333333333333,7.0,0.019079000000000002,0.027666666666666673,9.0,25.333333333333332,0.5363636666666667,0.8833333333333334,13.0,0.36666666666666664,0.2679951666666667,0.2833333333333334,0.0,3.6666666666666665
65433,2013-09-01,13,6.0,669.3333333333334,2.7122806666666666,4.900000000000001,8.666666666666666,4.333333333333333,0.02182466666666667,0.02833333333333334,8.333333333333334,25.666666666666668,0.38298249999999995,0.5666666666666665,13.5,0.4666666666666666,0.258772,0.2666666666666667,0.0,2.9333333333333336
65446,2013-09-02,13,6.0,669.3333333333334,3.015941666666666,5.3,12.0,4.666666666666667,0.020069333333333335,0.025000000000000005,13.0,22.333333333333332,0.36720766666666654,0.6,16.0,0.9666666666666667,0.2737923333333333,0.3166666666666666,7.5,3.4
65459,2013-09-03,13,6.0,669.3333333333334,4.272463666666666,10.799999999999999,5.666666666666667,10.0,0.026514,0.03533333333333334,10.0,32.0,0.5112553333333333,1.1166666666666665,11.666666666666666,0.9333333333333332,0.28303133333333336,0.36666666666666664,8.166666666666666,4.666666666666667
65473,2013-09-04,13,6.0,669.3333333333334,4.162318666666666,10.466666666666669,5.333333333333333,9.666666666666666,0.024957999999999998,0.03333333333333335,10.0,30.0,0.402814,0.65,11.5,0.8666666666666667,0.2928138333333333,0.3833333333333333,2.8333333333333335,3.733333333333333
65487,2013-09-05,13,6.0,669.3333333333334,4.711594333333333,11.933333333333332,20.333333333333332,11.333333333333334,0.022902666666666665,0.032333333333333346,10.0,29.333333333333332,0.41085866666666676,0.65,12.333333333333334,0.5,0.275936,0.3499999999999999,2.1666666666666665,3.733333333333333
65501,2013-09-06,13,6.0,669.3333333333334,7.0550723333333325,13.866666666666669,8.333333333333334,12.333333333333334,0.027749999999999997,0.04599999999999999,10.333333333333334,41.333333333333336,0.7804111666666667,2.6333333333333324,18.5,3.6,0.3205316666666667,0.45,9.0,4.8999999999999995
65515,2013-09-07,13,6.0,669.3333333333334,7.959419999999999,15.033333333333333,5.333333333333333,13.666666666666666,0.033527666666666664,0.054333333333333345,10.333333333333334,56.666666666666664,0.8772726666666665,2.283333333333333,11.666666666666666,2.533333333333333,0.32608683333333327,0.4166666666666667,2.3333333333333335,4.366666666666666
65529,2013-09-08,13,6.0,669.3333333333334,6.911594333333334,10.633333333333331,13.333333333333334,9.666666666666666,0.030013666666666664,0.04833333333333334,10.333333333333334,49.666666666666664,1.2132033333333334,2.366666666666667,12.0,2.5999999999999996,0.30368349999999994,0.3499999999999999,3.0,3.766666666666667
65543,2013-09-09,13,6.0,669.3333333333334,7.411594333333331,16.366666666666664,8.0,14.666666666666666,0.02896033333333334,0.04133333333333333,11.333333333333334,37.333333333333336,1.0013455,2.516666666666666,10.166666666666666,3.6666666666666665,0.3329148333333332,0.4333333333333333,7.666666666666667,4.266666666666667
65557,2013-09-10,13,6.0,669.3333333333334,4.072319000000001,8.3,5.333333333333333,7.333333333333333,0.02733833333333334,0.03100000000000001,9.333333333333334,27.666666666666668,0.5890541666666667,1.2166666666666666,9.5,1.1666666666666667,0.3102113333333333,0.36666666666666653,6.0,3.8333333333333335
65571,2013-09-11,13,6.0,669.3333333333334,4.0260869999999995,8.0,8.0,7.333333333333333,0.02861133333333334,0.03433333333333335,9.666666666666666,31.0,0.6353894999999999,1.2,8.833333333333334,1.0999999999999999,0.32198066666666664,0.33333333333333326,2.1666666666666665,3.9333333333333336
65585,2013-09-12,13,6.0,669.3333333333334,5.491304333333333,10.899999999999999,11.333333333333334,9.666666666666666,0.024596999999999997,0.032333333333333346,9.0,29.333333333333332,0.5007578333333332,1.1666666666666667,11.5,1.4666666666666668,0.352506,0.4166666666666667,8.0,4.633333333333334
65599,2013-09-13,13,6.0,669.3333333333334,5.284058,8.299999999999999,8.333333333333334,7.666666666666667,0.025264000000000005,0.03300000000000001,12.666666666666666,30.0,0.39985583333333324,0.7333333333333331,12.333333333333334,0.6666666666666666,0.3079271666666667,0.36666666666666664,1.6666666666666667,4.666666666666667
65613,2013-09-14,13,6.0,669.3333333333334,3.7884056666666672,6.633333333333333,18.333333333333332,5.666666666666667,0.02773600000000001,0.03333333333333335,12.666666666666666,30.333333333333332,0.3238093333333334,0.4666666666666666,12.166666666666666,0.09999999999999999,0.27865333333333336,0.29999999999999993,2.0,3.1999999999999997
65627,2013-09-15,13,6.0,669.3333333333334,3.27971,6.566666666666667,15.333333333333334,6.0,0.024124999999999997,0.03100000000000001,8.0,28.0,0.4066016666666666,0.7666666666666667,9.5,0.5666666666666667,0.2623491666666667,0.3166666666666666,6.166666666666667,3.3000000000000003
65641,2013-09-16,13,6.0,669.3333333333334,5.175362666666666,9.100000000000001,10.333333333333334,8.333333333333334,0.022527666666666665,0.03033333333333334,9.666666666666666,27.333333333333332,0.4082249999999999,0.6833333333333335,14.5,0.5666666666666667,0.28212566666666666,0.3166666666666666,1.3333333333333333,3.6
65655,2013-09-17,13,6.0,669.3333333333334,3.4507246666666664,8.533333333333333,21.666666666666668,8.0,0.02608366666666667,0.03366666666666668,9.333333333333334,30.333333333333332,0.45476183333333337,0.7666666666666667,15.166666666666666,0.8666666666666667,0.23203500000000007,0.29999999999999993,4.5,3.1999999999999997
65669,2013-09-18,13,6.0,669.3333333333334,7.624637999999998,14.533333333333333,14.666666666666666,13.0,0.024930333333333336,0.039666666666666676,9.0,36.0,0.7601731666666666,2.316666666666667,9.333333333333334,3.3333333333333335,0.2922099999999999,0.3833333333333333,6.333333333333333,3.733333333333333
65683,2013-09-19,13,6.0,669.3333333333334,10.917391666666667,20.766666666666662,11.0,19.333333333333332,0.025638666666666667,0.043000000000000003,10.666666666666666,39.0,0.8257575000000003,2.2000000000000006,15.5,2.5333333333333328,0.3716485,0.5833333333333333,6.166666666666667,5.533333333333334
65697,2013-09-20,13,6.0,669.3333333333334,5.289855,12.899999999999999,5.666666666666667,11.333333333333334,0.020444333333333335,0.02566666666666667,18.0,23.0,0.5353896666666665,1.2166666666666668,6.666666666666667,1.4166666666666667,0.3163043333333333,0.38333333333333336,3.8333333333333335,5.000000000000001
65711,2013-09-21,13,6.0,669.3333333333334,3.866666666666667,8.666666666666668,16.333333333333332,8.0,0.02730533333333333,0.03300000000000001,9.333333333333334,30.0,0.37792200000000004,1.1166666666666667,15.0,1.4166666666666667,0.29362933333333335,0.3166666666666666,1.1666666666666667,3.4166666666666665
65725,2013-09-22,13,6.0,669.3333333333334,5.426087000000002,11.800000000000002,16.333333333333332,10.666666666666666,0.024013999999999997,0.037000000000000005,9.333333333333334,33.333333333333336,0.5626625,1.2833333333333334,12.5,1.0833333333333335,0.2978865,0.33333333333333326,2.5,2.8333333333333335
65739,2013-09-23,13,6.0,669.3333333333334,7.7231883333333355,16.366666666666667,17.0,15.333333333333334,0.02038866666666667,0.035333333333333335,8.666666666666666,31.666666666666668,0.7011904999999999,1.5166666666666666,10.5,1.4166666666666667,0.3206523333333334,0.39999999999999997,6.666666666666667,4.166666666666667
65753,2013-09-24,13,6.0,669.3333333333334,5.344927666666667,14.66666666666667,1.6666666666666667,13.0,0.030000000000000002,0.03933333333333334,9.0,35.333333333333336,0.4282468333333333,0.6166666666666666,7.833333333333333,1.0,0.30640116666666667,0.36666666666666664,1.1666666666666667,4.333333333333333
65767,2013-09-25,13,6.0,669.3333333333334,3.0449276666666667,7.333333333333331,11.333333333333334,6.666666666666667,0.027764000000000007,0.03333333333333335,9.0,30.0,0.4918833333333333,0.8666666666666666,11.166666666666666,1.0833333333333333,0.2536231666666667,0.29999999999999993,0.6666666666666666,4.416666666666665
65781,2013-09-26,13,6.0,669.3333333333334,5.789920666666667,16.2,19.666666666666668,14.666666666666666,0.023791666666666666,0.03400000000000001,9.666666666666666,30.666666666666668,0.564899,0.8000000000000003,8.666666666666666,0.8333333333333334,0.2121076666666667,0.3166666666666666,8.0,3.5
65795,2013-09-27,13,6.0,669.3333333333334,7.647826000000001,19.066666666666666,15.333333333333334,17.666666666666668,0.022375000000000003,0.037333333333333336,10.333333333333334,33.666666666666664,0.5857143333333332,1.3000000000000003,13.5,1.0,0.2609905,0.3833333333333333,6.0,3.4166666666666665
65809,2013-09-28,13,6.0,669.3333333333334,8.833333333333334,18.56666666666667,2.0,17.0,0.02502766666666667,0.04633333333333334,9.666666666666666,42.0,0.7527056666666668,1.95,14.166666666666666,2.3000000000000003,0.30495150000000004,0.39999999999999997,3.5,4.966666666666667
65823,2013-09-29,13,6.0,669.3333333333334,3.92029,8.899999999999999,9.0,8.0,0.01904166666666666,0.02466666666666667,8.666666666666666,22.333333333333332,0.43300850000000013,0.7499999999999999,11.333333333333334,1.1666666666666667,0.2517513333333333,0.3,2.5,4.766666666666667
65837,2013-09-30,13,6.0,669.3333333333334,4.797101333333333,8.700000000000001,5.333333333333333,8.0,0.02316666666666667,0.031333333333333345,12.666666666666666,28.333333333333332,0.42207783333333326,0.7166666666666665,14.833333333333334,0.7666666666666666,0.2879528333333334,0.3166666666666666,2.8333333333333335,4.366666666666666
65851,2013-10-01,13,6.0,669.3333333333334,8.905796999999998,19.333333333333332,15.0,17.666666666666668,0.02291666666666667,0.03566666666666667,9.0,32.0,0.5990258333333333,1.2,14.166666666666666,1.75,0.2660021666666667,0.3833333333333333,14.0,5.250000000000001
65865,2013-10-02,13,6.0,669.3333333333334,8.537680999999997,16.000000000000004,10.333333333333334,14.333333333333334,0.023138999999999996,0.03366666666666668,13.666666666666666,30.333333333333332,0.8151514999999999,1.8,11.0,2.25,0.29480683333333335,0.5,5.0,5.083333333333333
65879,2013-10-03,13,6.0,669.3333333333334,3.8202899999999995,11.699999999999998,4.666666666666667,10.666666666666666,0.03038899999999999,0.03500000000000001,9.0,31.333333333333332,0.4840908333333334,1.166666666666667,11.833333333333334,1.9166666666666667,0.18635283333333333,0.26666666666666666,2.5,3.9166666666666665
65893,2013-10-04,13,6.0,669.3333333333334,6.533333333333334,25.566666666666663,18.666666666666668,23.666666666666668,0.026514,0.03600000000000001,9.333333333333334,32.0,0.3858225,0.55,16.5,0.5833333333333334,0.18617166666666662,0.4000000000000001,16.333333333333332,4.0
65907,2013-10-05,13,6.0,669.3333333333334,8.447826000000001,21.866666666666664,20.666666666666668,20.333333333333332,0.02809733333333334,0.04433333333333333,9.666666666666666,40.0,0.6430738333333336,1.0333333333333334,18.666666666666668,0.75,0.2398551666666667,0.43333333333333335,13.333333333333334,4.416666666666667
65921,2013-10-06,13,6.0,669.3333333333334,12.172464000000003,22.76666666666667,20.333333333333332,20.666666666666668,0.030347333333333327,0.05133333333333334,10.0,46.0,0.8224024999999999,1.7000000000000002,20.333333333333332,2.333333333333333,0.30129833333333333,0.4333333333333334,9.333333333333334,5.0
65935,2013-10-07,13,6.0,669.3333333333334,12.139130333333334,28.900000000000002,4.333333333333333,27.0,0.03215266666666666,0.05133333333333334,9.666666666666666,47.0,0.7951298333333331,2.1166666666666676,14.0,3.0833333333333335,0.32035016666666666,0.5666666666666667,5.166666666666667,6.333333333333333
65949,2013-10-08,13,6.0,669.3333333333334,10.097101333333335,19.966666666666665,11.0,18.333333333333332,0.024972333333333336,0.036333333333333336,9.666666666666666,33.0,0.7051948333333334,1.7833333333333332,7.666666666666667,2.0833333333333335,0.30564600000000003,0.5166666666666665,5.333333333333333,6.25
65963,2013-10-09,13,6.0,669.3333333333334,8.173715333333334,16.63333333333333,14.333333333333334,14.666666666666666,0.023708333333333335,0.03333333333333335,8.666666666666666,30.333333333333332,0.5650433333333333,1.1166666666666667,13.333333333333334,1.0833333333333333,0.2517593333333334,0.3666666666666667,5.166666666666667,4.083333333333333
65977,2013-10-10,13,6.0,669.3333333333334,9.446376666666666,19.4,6.0,17.666666666666668,0.02183333333333333,0.034333333333333334,9.666666666666666,31.0,0.9204545000000001,2.733333333333333,18.166666666666668,3.3333333333333335,0.2722221666666667,0.3666666666666667,3.5,4.083333333333333
65991,2013-10-11,13,6.0,669.3333333333334,8.707246333333334,14.866666666666667,17.333333333333332,13.333333333333334,0.021986000000000002,0.03300000000000001,9.666666666666666,29.666666666666668,0.6707791666666666,1.833333333333333,11.5,2.1666666666666665,0.2858696666666667,0.3499999999999999,7.166666666666667,4.166666666666667
66005,2013-10-12,13,6.0,669.3333333333334,8.943478333333331,16.033333333333335,11.0,14.666666666666666,0.022291666666666668,0.030666666666666675,10.333333333333334,27.666666666666668,0.6819265,1.7,12.333333333333334,2.3333333333333326,0.3161836666666667,0.3999999999999999,7.666666666666667,5.333333333333332
66019,2013-10-13,13,6.0,669.3333333333334,6.759420333333332,14.066666666666668,22.0,13.0,0.023055333333333334,0.036000000000000004,9.333333333333334,32.333333333333336,0.7129869999999999,2.2999999999999994,15.166666666666666,2.5833333333333335,0.2672705,0.3499999999999999,2.0,4.666666666666668
66033,2013-10-14,13,6.0,669.3333333333334,9.804348000000001,21.533333333333335,20.0,19.666666666666668,0.021333333333333333,0.036333333333333336,10.333333333333334,32.666666666666664,0.6044371666666667,1.2833333333333334,12.333333333333334,1.6666666666666663,0.2943538333333333,0.48333333333333345,6.833333333333333,4.5
66047,2013-10-15,13,6.0,669.3333333333334,10.420703999999999,24.83333333333334,10.333333333333334,23.0,0.023902666666666666,0.040333333333333325,10.0,36.333333333333336,0.43688333333333335,1.2000000000000002,9.0,1.3333333333333333,0.28261216666666666,0.5333333333333333,4.5,5.583333333333335
66061,2013-10-16,13,6.0,669.3333333333334,13.963607333333334,29.366666666666664,19.333333333333332,27.0,0.023600000000000006,0.04199999999999999,10.666666666666666,38.0,0.576542,1.9000000000000004,15.166666666666666,2.1666666666666665,0.3040278333333334,0.5666666666666665,11.5,5.0
66074,2013-10-17,13,6.0,669.3333333333334,12.684058,28.900000000000002,5.333333333333333,27.0,0.027903,0.04699999999999999,9.666666666666666,42.333333333333336,0.5323233333333334,2.216666666666667,14.833333333333334,2.6666666666666665,0.3041665,0.5499999999999999,7.0,5.083333333333333
66087,2013-10-18,13,6.0,669.3333333333334,14.852173666666664,31.366666666666674,15.666666666666666,29.0,0.020305666666666666,0.037333333333333336,10.0,33.666666666666664,0.49599566666666667,1.3333333333333333,11.0,1.75,0.36111116666666665,0.5499999999999999,12.666666666666666,6.083333333333333
66100,2013-10-19,13,6.0,669.3333333333334,12.744927666666664,22.566666666666666,11.333333333333334,21.0,0.028333333333333346,0.05033333333333334,10.0,51.0,0.5114718333333333,1.5999999999999996,14.0,3.5833333333333335,0.37584533333333336,0.4833333333333332,3.5,6.75
66113,2013-10-20,13,6.0,669.3333333333334,10.334782666666664,17.166666666666668,11.0,15.666666666666666,0.026972333333333334,0.043666666666666666,10.0,42.333333333333336,0.5751081666666669,2.1333333333333337,14.5,2.8333333333333335,0.3672401666666667,0.4666666666666666,3.5,6.333333333333333
66126,2013-10-21,13,6.0,669.3333333333334,13.136232000000001,25.63333333333333,15.0,23.666666666666668,0.01825,0.029,10.666666666666666,26.333333333333332,1.067424333333333,3.6833333333333336,12.666666666666666,4.999999999999999,0.39021733333333336,0.4833333333333334,10.833333333333334,6.416666666666668
66140,2013-10-22,13,6.0,669.3333333333334,14.795459,29.233333333333324,16.333333333333332,27.333333333333332,0.020388666666666663,0.036666666666666674,13.666666666666666,35.0,1.1382035000000001,3.5166666666666675,16.666666666666668,5.166666666666666,0.423587,0.5499999999999999,8.666666666666666,6.916666666666665
66154,2013-10-23,13,6.0,669.3333333333334,12.785507333333333,21.366666666666664,12.666666666666666,20.333333333333332,0.021958666666666665,0.03300000000000001,17.0,29.666666666666668,0.8781384999999999,3.1,11.5,4.583333333333334,0.40975249999999996,0.5666666666666667,8.166666666666666,7.416666666666667
66168,2013-10-24,13,6.0,669.3333333333334,9.550724666666666,15.0,19.333333333333332,13.666666666666666,0.02531966666666667,0.03266666666666668,8.666666666666666,29.333333333333332,0.24217166666666667,0.7333333333333333,9.166666666666666,1.1666666666666667,0.2928745,0.33333333333333326,2.8333333333333335,4.833333333333333
66182,2013-10-25,13,6.0,669.3333333333334,14.77971,29.166666666666668,19.666666666666668,27.0,0.017792,0.031666666666666676,8.666666666666666,28.666666666666668,0.837987,2.8000000000000007,12.666666666666666,3.4166666666666665,0.37750600000000006,0.6,10.0,6.583333333333333
66196,2013-10-26,13,6.0,669.3333333333334,12.424637999999996,21.300000000000004,9.666666666666666,20.0,0.024153000000000004,0.04366666666666668,10.0,42.0,0.6495671666666666,2.716666666666667,11.833333333333334,3.8333333333333335,0.4090881666666666,0.5833333333333334,9.5,7.75
66210,2013-10-27,13,6.0,669.3333333333334,5.044306333333334,14.733333333333333,1.3333333333333333,13.666666666666666,0.026749666666666668,0.03200000000000001,13.666666666666666,28.666666666666668,0.23240266666666665,0.8333333333333334,7.0,1.1666666666666667,0.32596600000000003,0.4499999999999999,1.1666666666666667,7.0
66224,2013-10-28,13,6.0,669.3333333333334,5.678622999999999,18.233333333333334,6.666666666666667,16.666666666666668,0.022764000000000003,0.028000000000000008,8.333333333333334,25.0,0.2292388333333333,0.7166666666666667,10.333333333333334,0.8333333333333334,0.30202299999999993,0.5333333333333333,5.5,4.75
66238,2013-10-29,13,6.0,669.3333333333334,9.104413666666664,20.16666666666667,19.333333333333332,19.0,0.015194666666666662,0.026000000000000006,9.0,23.333333333333332,0.38290033333333334,1.2833333333333334,10.833333333333334,1.1666666666666667,0.2992671666666667,0.4166666666666667,7.0,4.583333333333333
66252,2013-10-30,13,6.0,669.3333333333334,11.120289999999999,23.5,18.666666666666668,21.666666666666668,0.01697233333333333,0.03266666666666668,10.666666666666666,29.666666666666668,0.7388526666666667,2.75,13.5,2.6666666666666665,0.37660033333333326,0.5666666666666667,8.666666666666666,5.416666666666665
66266,2013-10-31,13,6.0,669.3333333333334,14.310144999999997,24.700000000000003,15.666666666666666,23.0,0.013569666666666666,0.027333333333333338,9.666666666666666,24.666666666666668,0.7479798333333333,3.1666666666666665,12.5,5.333333333333333,0.37240350000000005,0.6333333333333333,9.666666666666666,6.833333333333333
66280,2013-11-01,13,6.0,669.3333333333334,17.031883999999998,30.13333333333333,20.333333333333332,27.666666666666668,0.019486333333333335,0.03866666666666666,10.0,35.0,0.5866885000000001,1.2666666666666666,10.333333333333334,2.0833333333333335,0.41989750000000003,0.6666666666666666,7.5,7.666666666666667
66294,2013-11-02,13,6.0,669.3333333333334,11.334783000000002,21.200000000000003,9.333333333333334,19.333333333333332,0.020249666666666662,0.032333333333333346,13.666666666666666,29.0,0.4005411666666667,1.0,7.333333333333333,1.4166666666666667,0.35851450000000007,0.5499999999999999,2.5,7.583333333333333
66308,2013-11-03,13,6.0,669.3333333333334,5.071014666666668,16.633333333333333,15.0,15.666666666666666,0.027208333333333334,0.03433333333333335,7.666666666666667,31.0,0.27727250000000003,0.8500000000000001,10.833333333333334,0.5833333333333333,0.18716783333333334,0.35000000000000003,10.0,4.0
66322,2013-11-04,13,6.0,669.3333333333334,6.604347999999999,19.800000000000008,9.666666666666666,18.0,0.02579166666666667,0.03433333333333335,9.666666666666666,31.0,0.2454545,0.9000000000000002,8.333333333333334,1.3333333333333333,0.2182548333333333,0.3833333333333333,6.0,4.583333333333332
66334,2013-11-05,13,6.0,669.3333333333334,13.260593333333333,27.700000000000003,16.333333333333332,25.666666666666668,0.017703,0.03266666666666668,9.0,29.333333333333332,0.47437566666666653,1.4666666666666668,14.166666666666666,2.3333333333333335,0.33579983333333335,0.5166666666666665,15.666666666666666,5.833333333333332
